syd,did,wei
2,6,0.485289427994378
43,6,0.42462824949508066
8,6,0.36396707099578346
9,6,0.30330589249648626
13,6,0.242644713997189
44,6,0.18198353549789173
16,6,0.1213223569985945
45,6,0.06066117849929725
46,7,0.26737690009094456
47,7,0.25330443166510536
48,7,0.23923196323926615
2,7,0.22515949481342695
17,7,0.21108702638758778
49,7,0.1970145579617486
50,7,0.1829420895359094
51,7,0.16886962111007023
52,7,0.15479715268423105
53,7,0.14072468425839185
54,7,0.12665221583255268
55,7,0.11257974740671348
56,7,0.0985072789808743
57,7,0.08443481055503511
58,7,0.07036234212919593
59,7,0.05628987370335674
60,7,0.04221740527751756
61,7,0.02814493685167837
62,7,0.014072468425839185
2,8,0.6255684032740029
16,8,0.5362014885205738
63,8,0.4468345737671449
17,8,0.3574676590137159
64,8,0.2681007442602869
46,8,0.17873382950685796
57,8,0.08936691475342898
65,9,0.5110216101511411
4,9,0.4471439088822485
66,9,0.38326620761335584
67,9,0.3193885063444632
68,9,0.25551080507557056
18,9,0.19163310380667792
69,9,0.12775540253778528
70,9,0.06387770126889264
57,10,0.43393529946732495
46,10,0.38572026619317773
2,10,0.3375052329190305
45,10,0.28929019964488323
56,10,0.24107516637073603
50,10,0.19286013309658886
49,10,0.14464509982244161
71,10,0.09643006654829443
59,10,0.048215033274147216
1,11,0.19721969598544886
72,11,0.18683971198621474
8,11,0.17645972798698056
9,11,0.1660797439877464
2,11,0.15569975998851227
73,11,0.1453197759892781
43,11,0.13493979199004397
12,11,0.1245598079908098
13,11,0.11417982399157565
74,11,0.10379983999234149
16,11,0.09341985599310737
17,11,0.0830398719938732
45,11,0.07265988799463904
75,11,0.0622799039954049
10,11,0.051899919996170746
64,11,0.0415199359969366
76,11,0.03113995199770245
77,11,0.0207599679984683
6,11,0.01037998399923415
78,12,0.22248928153826164
1,12,0.20765666276904418
8,12,0.19282404399982678
9,12,0.17799142523060932
79,12,0.16315880646139186
13,12,0.14832618769217443
6,12,0.133493568922957
70,12,0.11866095015373955
76,12,0.10382833138452209
2,12,0.08899571261530466
73,12,0.07416309384608721
33,12,0.059330475076869775
74,12,0.04449785630765233
77,12,0.029665237538434888
64,12,0.014832618769217444
47,13,0.25184637371203566
80,13,0.23085917590269933
48,13,0.209871978093363
81,13,0.18888478028402672
53,13,0.16789758247469042
82,13,0.1469103846653541
83,13,0.12592318685601783
84,13,0.1049359890466815
85,13,0.08394879123734521
78,13,0.06296159342800892
86,13,0.041974395618672604
46,13,0.020987197809336302
47,14,0.23865442080330998
87,14,0.21876655240303414
88,14,0.1988786840027583
89,14,0.1789908156024825
90,14,0.15910294720220666
4,14,0.13921507880193082
91,14,0.11932721040165499
92,14,0.09943934200137915
59,14,0.07955147360110333
93,14,0.059663605200827495
19,14,0.039775736800551666
94,14,0.019887868400275833
53,15,0.1346226420930851
95,15,0.12789150998843085
96,15,0.12116037788377661
97,15,0.11442924577912236
98,15,0.1076981136744681
99,15,0.10096698156981383
100,15,0.09423584946515957
4,15,0.08750471736050533
101,15,0.08077358525585106
102,15,0.07404245315119681
103,15,0.06731132104654255
104,15,0.060580188941888304
91,15,0.05384905683723405
3,15,0.04711792473257979
2,15,0.04038679262792553
78,15,0.03365566052327128
54,15,0.026924528418617026
105,15,0.020193396313962764
85,15,0.013462264209308513
106,15,0.0067311321046542565
2,16,0.2475580804799981
57,16,0.2228022724319983
46,16,0.19804646438399848
64,16,0.17329065633599866
59,16,0.14853484828799887
107,16,0.12377904023999906
108,16,0.09902323219199924
109,16,0.07426742414399944
110,16,0.04951161609599962
45,16,0.02475580804799981
47,17,0.1378527519265879
5,17,0.13019426570844414
18,17,0.1225357794903004
90,17,0.11487729327215662
34,17,0.10721880705401284
97,17,0.09956032083586906
6,17,0.09190183461772529
17,17,0.08424334839958152
111,17,0.07658486218143774
46,17,0.06892637596329396
112,17,0.0612678897451502
112,17,0.0612678897451502
78,17,0.045950917308862645
67,17,0.03829243109071887
113,17,0.0306339448725751
54,17,0.022975458654431322
114,17,0.01531697243628755
24,17,0.007658486218143775
2,18,0.128477184473027
115,18,0.12091970303343719
16,18,0.11336222159384736
17,18,0.10580474015425753
116,18,0.0982472587146677
117,18,0.09068977727507789
95,18,0.08313229583548806
4,18,0.07557481439589825
86,18,0.06801733295630841
19,18,0.060459851516718593
64,18,0.052902370077128766
39,18,0.045344888637538945
83,18,0.037787407197949124
118,18,0.030229925758359297
52,18,0.022672444318769473
85,18,0.015114962879179648
43,18,0.007557481439589824
69,19,0.10096698156981383
119,19,0.09591863249132314
90,19,0.09087028341283246
66,19,0.08582193433434178
5,19,0.08077358525585109
94,19,0.07572523617736038
19,19,0.07067688709886968
120,19,0.06562853802037899
111,19,0.060580188941888304
34,19,0.05553183986339762
121,19,0.050483490784906916
4,19,0.04543514170641623
122,19,0.04038679262792554
3,19,0.03533844354943484
123,19,0.030290094470944152
65,19,0.025241745392453458
124,19,0.02019339631396277
35,19,0.015145047235472076
91,19,0.010096698156981386
18,19,0.005048349078490693
78,20,0.1753930102637391
125,20,0.15944819114885375
126,20,0.14350337203396835
127,20,0.12755855291908302
128,20,0.11161373380419763
4,20,0.09566891468931225
79,20,0.07972409557442688
56,20,0.06377927645954151
15,20,0.04783445734465613
129,20,0.031889638229770756
114,20,0.015944819114885378
2,21,0.08618076306786193
130,21,0.08243377336925924
128,21,0.07868678367065655
122,21,0.07493979397205386
91,21,0.07119280427345116
5,21,0.06744581457484847
114,21,0.06369882487624579
14,21,0.05995183517764308
118,21,0.05620484547904039
39,21,0.0524578557804377
6,21,0.048710866081835
40,21,0.044963876383232314
66,21,0.04121688668462962
131,21,0.03746989698602693
4,21,0.033722907287424234
101,21,0.02997591758882154
132,21,0.02622892789021885
34,21,0.022481938191616157
19,21,0.018734948493013465
28,21,0.01498795879441077
20,21,0.011240969095808078
70,21,0.007493979397205385
133,21,0.0037469896986026927
33,22,0.08107054696635052
22,22,0.07769260750941924
23,22,0.07431466805248799
27,22,0.0709367285955567
25,22,0.06755878913862544
29,22,0.06418084968169417
35,22,0.06080291022476289
30,22,0.05742497076783162
26,22,0.05404703131090035
134,22,0.050669091853969075
135,22,0.04729115239703781
32,22,0.043913212940106534
136,22,0.04053527348317526
39,22,0.03715733402624399
1,22,0.03377939456931272
110,22,0.030401455112381445
34,22,0.027023515655450175
10,22,0.023645576198518904
24,22,0.02026763674158763
31,22,0.01688969728465636
137,22,0.013511757827725087
78,22,0.010133818370793815
94,22,0.006755878913862544
40,22,0.003377939456931272
78,23,0.017989026693716836
133,23,0.01726946562596816
138,23,0.016549904558219485
139,23,0.015830343490470813
140,23,0.01511078242272214
141,23,0.014391221354973466
142,23,0.013671660287224795
117,23,0.012952099219476121
143,23,0.012232538151727446
144,23,0.011512977083978774
88,23,0.0107934160162301
145,23,0.010073854948481427
146,23,0.009354293880732754
133,23,0.01726946562596816
138,23,0.016549904558219485
147,23,0.007195610677486733
62,23,0.006476049609738061
144,23,0.011512977083978774
53,23,0.005036927474240714
48,23,0.00431736640649204
148,23,0.0035978053387433666
149,23,0.0028782442709946936
125,23,0.00215868320324602
59,23,0.0014391221354973468
118,23,0.0007195610677486734
78,24,0.15330648304534233
133,24,0.1393695300412203
138,24,0.12543257703709826
139,24,0.11149562403297625
140,24,0.09755867102885421
141,24,0.08362171802473219
142,24,0.06968476502061015
117,24,0.055747812016488124
143,24,0.04181085901236609
144,24,0.027873906008244062
88,24,0.013936953004122031
47,25,0.11368065480057166
62,25,0.10610194448053355
150,25,0.09852323416049544
46,25,0.09094452384045733
151.0,25,0.12125936512060977
142,25,0.0757871032003811
53,25,0.06820839288034299
83,25,0.06062968256030488
50,25,0.053050972240266774
110,25,0.045472261920228664
60,25,0.03789355160019055
49,25,0.03031484128015244
152,25,0.022736130960114332
153,25,0.01515742064007622
22,25,0.00757871032003811
47,26,0.11368065480057166
62,26,0.10610194448053355
150,26,0.09852323416049544
46,26,0.09094452384045733
151.0,26,0.12125936512060977
142,26,0.0757871032003811
53,26,0.06820839288034299
83,26,0.06062968256030488
50,26,0.053050972240266774
110,26,0.045472261920228664
60,26,0.03789355160019055
49,26,0.03031484128015244
152,26,0.022736130960114332
153,26,0.01515742064007622
22,26,0.00757871032003811
47,27,0.11368065480057166
62,27,0.10610194448053355
150,27,0.09852323416049544
46,27,0.09094452384045733
151.0,27,0.12125936512060977
142,27,0.0757871032003811
53,27,0.06820839288034299
83,27,0.06062968256030488
50,27,0.053050972240266774
110,27,0.045472261920228664
60,27,0.03789355160019055
49,27,0.03031484128015244
152,27,0.022736130960114332
153,27,0.01515742064007622
22,27,0.00757871032003811
80,28,0.1181412671603655
78,28,0.10970260522033941
85,28,0.10126394328031328
154,28,0.09282528134028718
47,28,0.08438661940026107
84,28,0.07594795746023497
110,28,0.06750929552020887
155,28,0.05907063358018275
156,28,0.05063197164015664
82,28,0.042193309700130535
1,28,0.033754647760104436
157,28,0.02531598582007832
53,28,0.016877323880052218
158,28,0.008438661940026109
78,29,0.08889314360345452
1,29,0.08395463562548483
159,29,0.07901612764751513
91,29,0.07407761966954543
160,29,0.06913911169157574
161,29,0.06420060371360603
45,29,0.059262095735636344
162,29,0.05432358775766665
75,29,0.04938507977969695
11,29,0.04444657180172726
127,29,0.039508063823757565
163,29,0.03456955584578787
10,29,0.029631047867818172
148,29,0.024692539889848476
147,29,0.019754031911878783
8,29,0.014815523933909086
9,29,0.009877015955939391
4,29,0.004938507977969696
47,30,0.10774760729288467
59,30,0.1000513496291072
118,30,0.0923550919653297
60,30,0.08465883430155223
53,30,0.07696257663777475
90,30,0.06926631897399728
77,30,0.06157006131021982
164,30,0.053873803646442335
165,30,0.04617754598266485
150,30,0.03848128831888738
99,30,0.03078503065510991
18,30,0.023088772991332426
17,30,0.015392515327554954
86,30,0.007696257663777477
47,31,0.10774760729288467
59,31,0.1000513496291072
118,31,0.0923550919653297
60,31,0.08465883430155223
53,31,0.07696257663777475
90,31,0.06926631897399728
77,31,0.06157006131021982
164,31,0.053873803646442335
165,31,0.04617754598266485
150,31,0.03848128831888738
99,31,0.03078503065510991
18,31,0.023088772991332426
17,31,0.015392515327554954
86,31,0.007696257663777477
47,32,0.10774760729288467
59,32,0.1000513496291072
118,32,0.0923550919653297
60,32,0.08465883430155223
53,32,0.07696257663777475
90,32,0.06926631897399728
77,32,0.06157006131021982
164,32,0.053873803646442335
165,32,0.04617754598266485
150,32,0.03848128831888738
99,32,0.03078503065510991
18,32,0.023088772991332426
17,32,0.015392515327554954
86,32,0.007696257663777477
85,33,0.12392440611227154
78,33,0.11359737226958222
97,33,0.10327033842689293
2,33,0.09294330458420365
166,33,0.08261627074151434
167,33,0.07228923689882506
17,33,0.06196220305613577
80,33,0.051635169213446463
118,33,0.04130813537075717
168,33,0.030981101528067885
56,33,0.020654067685378585
154,33,0.010327033842689293
47,34,0.08574769390671688
83,34,0.08070371191220414
20,34,0.07565972991769139
118,34,0.07061574792317862
11,34,0.06557176592866587
124,34,0.060527783934153104
169,34,0.055483801939640344
19,34,0.05043981994512759
170,34,0.045395837950614824
4,34,0.04035185595610207
162,34,0.03530787396158931
6,34,0.030263891967076552
90,34,0.025219909972563796
3,34,0.020175927978051036
6,34,0.030263891967076552
30,34,0.010087963989025518
171,34,0.005043981994512759
133,35,0.09079167590122965
138,35,0.0851171961574028
1,35,0.07944271641357595
88,35,0.07376823666974909
98,35,0.06809375692592225
78,35,0.06241927718209539
172,35,0.05674479743826853
144,35,0.05107031769444168
173,35,0.045395837950614824
125,35,0.039721358206787974
142,35,0.03404687846296112
62,35,0.028372398719134266
174,35,0.022697918975307412
160,35,0.01702343923148056
148,35,0.011348959487653706
123,35,0.005674479743826853
2,36,0.08987458826586371
108,36,0.08425742649924722
60,36,0.07864026473263075
175,36,0.07302310296601425
1,36,0.06740594119939779
64,36,0.061788779432781306
50,36,0.05617161766616482
176,36,0.05055445589954834
51,36,0.044937294132931856
49,36,0.039320132366315375
177,36,0.033702970599698893
18,36,0.02808580883308241
59,36,0.022468647066465928
57,36,0.016851485299849447
86,36,0.011234323533232964
56,36,0.005617161766616482
69,37,0.10764862005605152
178,37,0.0993679569748168
179,37,0.09108729389358207
121,37,0.08280663081234732
128,37,0.07452596773111259
35,37,0.06624530464987786
18,37,0.05796464156864313
68,37,0.0496839784874084
180,37,0.04140331540617366
181,37,0.03312265232493893
122,37,0.0248419892437042
90,37,0.016561326162469466
182,37,0.008280663081234733
2,38,0.09191892945303365
16,38,0.0857910008228314
43,38,0.07966307219262916
63,38,0.07353514356242692
10,38,0.06740721493222467
1,38,0.06127928630202243
6,38,0.05515135767182018
51,38,0.049023429041617946
17,38,0.0428955004114157
64,38,0.03676757178121346
44,38,0.030639643151011215
183,38,0.024511714520808973
101,38,0.01838378589060673
131,38,0.012255857260404486
110,38,0.006127928630202243
20,39,0.06326575571510074
16,39,0.060390039546232545
115,39,0.05751432337736432
184,39,0.0546386072084961
63,39,0.05176289103962789
11,39,0.048887174870759664
2,39,0.04601145870189145
19,39,0.043135742533023234
83,39,0.040260026364155016
4,39,0.03738431019528681
45,39,0.034508594026418586
61,39,0.03163287785755037
53,39,0.02875716168868216
17,39,0.025881445519813945
47,39,0.023005729350945726
50,39,0.020130013182077508
86,39,0.017254297013209293
95,39,0.01437858084434108
85,39,0.011502864675472863
185,39,0.008627148506604647
18,39,0.005751432337736432
51,39,0.002875716168868216
133,40,0.06989736260880863
78,40,0.06621855405045028
138,40,0.06253974549209193
98,40,0.05886093693373358
144,40,0.055182128375375235
142,40,0.05150331981701688
143,40,0.04782451125865854
127,40,0.04414570270030019
173,40,0.04046689414194184
56,40,0.036788085583583485
163,40,0.03310927702522514
186,40,0.02943046846686679
187,40,0.02575165990850844
188,40,0.022072851350150094
83,40,0.018394042791791743
158,40,0.014715234233433395
147,40,0.011036425675075047
11,40,0.007357617116716697
189,40,0.0036788085583583487
117,41,0.11649560434801437
190,41,0.10590509486183125
22,41,0.09531458537564812
46,41,0.08472407588946501
191,41,0.07413356640328188
192,41,0.06354305691709876
193,41,0.052952547430915625
24,41,0.042362037944732506
53,41,0.03177152845854938
120,41,0.021181018972366253
110,41,0.010590509486183126
2,42,0.11606253518686932
194,42,0.10551139562442668
12,42,0.094960256061984
18,42,0.08440911649954135
115,42,0.07385797693709867
195,42,0.063306837374656
21,42,0.05275569781221334
64,42,0.04220455824977067
158,42,0.031653418687328
170,42,0.021102279124885336
122,42,0.010551139562442668
23,43,0.0533674458580266
24,43,0.051232748023705546
22,43,0.04909805018938448
32,43,0.04696335235506341
28,43,0.04482865452074235
30,43,0.042693956686421286
37,43,0.04055925885210022
25,43,0.038424561017779156
29,43,0.036289863183458095
34,43,0.034155165349137026
35,43,0.032020467514815965
185,43,0.0298857696804949
26,43,0.027751071846173835
42,43,0.025616374011852773
27,43,0.023481676177531705
196,43,0.021346978343210643
38,43,0.019212280508889578
36,43,0.017077582674568513
33,43,0.01494288484024745
197,43,0.012808187005926387
110,43,0.010673489171605322
31,43,0.008538791337284257
198,43,0.006404093502963193
40,43,0.004269395668642128
94,43,0.002134697834321064
1,44,0.09168692811670594
12,44,0.08463408749234395
10,44,0.07758124686798196
75,44,0.07052840624361996
199,44,0.06347556561925796
8,44,0.05642272499489597
9,44,0.049369884370533974
76,44,0.04231704374617198
2,44,0.03526420312180998
200,44,0.028211362497447986
43,44,0.02115852187308599
68,44,0.014105681248723993
3,44,0.0070528406243619965
22,45,0.04318744875970485
38,45,0.04164503987542968
23,45,0.04010263099115451
29,45,0.03856022210687934
34,45,0.037017813222604154
134,45,0.03547540433832899
201,45,0.033932995454053816
24,45,0.03239058656977864
37,45,0.030848177685503467
26,45,0.029305768801228295
197,45,0.027763359916953122
185,45,0.026220951032677943
25,45,0.024678542148402777
33,45,0.023136133264127605
27,45,0.021593724379852425
202,45,0.020051315495577256
39,45,0.018508906611302077
32,45,0.016966497727026908
203,45,0.015424088842751734
204,45,0.013881679958476561
205,45,0.012339271074201389
206,45,0.010796862189926213
36,45,0.009254453305651038
28,45,0.007712044421375867
42,45,0.006169635537100694
30,45,0.004627226652825519
35,45,0.003084817768550347
207,45,0.0015424088842751736
78,46,0.08463408749234395
185,46,0.07812377306985596
208,46,0.07161345864736797
1,46,0.06510314422487996
209,46,0.058592829802391964
134,46,0.052082515379903986
2,46,0.04557220095741598
101,46,0.03906188653492798
132,46,0.03255157211243998
210,46,0.026041257689951993
211,46,0.01953094326746399
31,46,0.013020628844975997
97,46,0.006510314422487998
128,47,0.07340522281408342
122,47,0.06851154129314453
1,47,0.06361785977220563
12,47,0.05872417825126674
13,47,0.05383049673032784
76,47,0.04893681520938894
2,47,0.044043133688450045
64,47,0.03914945216751115
195,47,0.034255770646572266
77,47,0.02936208912563337
8,47,0.02446840760469447
9,47,0.019574726083755576
17,47,0.014681044562816685
212,47,0.009787363041877788
170,47,0.004893681520938894
117,48,0.08714684042733932
5,48,0.07988460372506105
213,48,0.07262236702278276
82,48,0.06536013032050449
148,48,0.05809789361822622
98,48,0.050835656915947935
190,48,0.04357342021366966
138,48,0.03631118351139138
92,48,0.02904894680911311
95,48,0.02178671010683483
158,48,0.014524473404556554
214,48,0.007262236702278277
47,49,0.06755878913862544
82,49,0.06305486986271708
215,49,0.05855095058680871
138,49,0.05404703131090035
154,49,0.04954311203499199
123,49,0.04503919275908362
86,49,0.04053527348317526
105,49,0.0360313542072669
85,49,0.03152743493135854
80,49,0.027023515655450175
216,49,0.02251959637954181
53,49,0.01801567710363345
157,49,0.013511757827725087
78,49,0.009007838551816725
217,49,0.0045039192759083625
19,50,0.09977913472781605
218,50,0.08869256420250314
30,50,0.07760599367719025
104,50,0.06651942315187735
16,50,0.055432852626564465
62,50,0.04434628210125157
59,50,0.033259711575938676
170,50,0.022173141050625785
65,50,0.011086570525312893
115,51,0.08787366978870163
118,51,0.07908630280983146
219,51,0.07029893583096129
184,51,0.061511568852091136
92,51,0.05272420187322097
4,51,0.04393683489435082
220,51,0.035149467915480646
83,51,0.026362100936610487
99,51,0.017574733957740323
18,51,0.008787366978870162
2,52,0.0644406911783812
44,52,0.05983778466563968
212,52,0.05523487815289817
43,52,0.050631971640156655
64,52,0.046029065127415135
6,52,0.04142615861467362
144,52,0.036823252101932116
183,52,0.0322203455891906
10,52,0.027617439076449084
101,52,0.023014532563707567
20,52,0.018411626050966058
78,52,0.013808719538224542
167,52,0.009205813025483029
76,52,0.0046029065127415145
78,53,0.08456659619450317
92,53,0.07610993657505286
27,53,0.06765327695560253
4,53,0.05919661733615222
6,53,0.0507399577167019
85,53,0.042283298097251586
221,53,0.03382663847780126
222,53,0.02536997885835095
2,53,0.01691331923890063
190,53,0.008456659619450316
46,54,0.04965859714463065
57,54,0.0467375031949465
2,54,0.043816409245262346
45,54,0.04089531529557819
47,54,0.03797422134589404
223,54,0.03505312739620988
49,54,0.032132033446525717
81,54,0.029210939496841566
62,54,0.02628984554715741
58,54,0.02336875159747325
21,54,0.020447657647789094
224,54,0.01752656369810494
225,54,0.014605469748420783
64,54,0.011684375798736626
53,54,0.00876328184905247
226,54,0.005842187899368313
142,54,0.0029210939496841564
65,55,0.04443289593348058
227,55,0.04209432246329739
4,55,0.0397557489931142
228,55,0.03741717552293101
69,55,0.03507860205274782
66,55,0.03274002858256463
229,55,0.030401455112381452
68,55,0.028062881642198258
230,55,0.02572430817201507
18,55,0.02338573470183188
231,55,0.021047161231648695
128,55,0.018708587761465504
122,55,0.016370014291282316
232,55,0.014031440821099129
233,55,0.01169286735091594
234,55,0.009354293880732752
235,55,0.007015720410549564
168,55,0.004677146940366376
67,55,0.002338573470183188
130,56,0.05855095058680871
5,56,0.054368739830608095
236,56,0.05018652907440747
237,56,0.046004318318206845
190,56,0.041822107562006224
7,56,0.0376398968058056
126,56,0.03345768604960499
238,56,0.029275475293404355
78,56,0.025093264537203733
6,56,0.020911053781003112
239,56,0.016728843024802494
86,56,0.012546632268601867
240,56,0.008364421512401247
124,56,0.004182210756200623
66,57,0.048503746048243895
65,57,0.04565058451599426
67,57,0.042797422983744615
4,57,0.039944261451494975
176,57,0.03709109991924534
7,57,0.034237938386995695
70,57,0.03138477685474605
124,57,0.028531615322496415
205,57,0.02567845379024677
233,57,0.02282529225799713
241,57,0.019972130725747488
123,57,0.017118969193497847
242,57,0.014265807661248207
6,57,0.011412646128998566
39,57,0.008559484596748924
243,57,0.005706323064499283
244,57,0.0028531615322496414
133,58,0.06161955492863638
138,58,0.05687958916489513
142,58,0.05213962340115387
163,58,0.0473996576374126
232,58,0.042659691873671336
245,58,0.03791972610993009
160,58,0.03317976034618882
246,58,0.028439794582447563
247,58,0.0236998288187063
78,58,0.018959863054965043
177,58,0.014219897291223782
248,58,0.009479931527482522
148,58,0.004739965763741261
24,59,0.04763760772595383
32,59,0.04483539550678008
34,59,0.04203318328760633
29,59,0.03923097106843257
37,59,0.03642875884925882
22,59,0.03362654663008506
23,59,0.030824334410911303
198,59,0.028022122191737553
249,59,0.025219909972563796
42,59,0.02241769775339004
38,59,0.019615485534216284
31,59,0.01681327331504253
250,59,0.014011061095868776
177,59,0.01120884887669502
248,59,0.008406636657521265
30,59,0.00560442443834751
206,59,0.002802212219173755
20,60,0.08574769390671691
148,60,0.07622017236152615
11,60,0.06669265081633537
78,60,0.05716512927114461
83,60,0.04763760772595383
251,60,0.03811008618076307
252,60,0.028582564635572304
86,60,0.019055043090381536
158,60,0.009527521545190768
253,61,0.053592308691698065
69,61,0.05001948811225153
4,61,0.04644666753280499
240,61,0.042873846953358455
111,61,0.03930102637391192
179,61,0.035728205794465374
254,61,0.03215538521501884
255,61,0.028582564635572304
35,61,0.025009744056125764
256,61,0.021436923476679227
186,61,0.017864102897232687
6,61,0.014291282317786152
5,61,0.010718461738339614
129,61,0.007145641158893076
18,61,0.003572820579446538
16,62,0.0659597645436284
2,62,0.06046311749832602
44,62,0.05496647045302365
63,62,0.04946982340772129
17,62,0.043973176362418924
1,62,0.03847652931711656
10,62,0.0329798822718142
8,62,0.027483235226511825
9,62,0.021986588181209462
131,62,0.0164899411359071
46,62,0.010993294090604731
64,62,0.0054966470453023655
148,63,0.05013412406667227
78,63,0.04700074131250525
257,63,0.04386735855833823
258,63,0.040733975804171214
259,63,0.037600593050004204
11,63,0.034467210295837186
260,63,0.03133382754167017
68,63,0.02820044478750315
158,63,0.025067062033336134
99,63,0.021933679279169116
86,63,0.018800296525002102
125,63,0.015666913770835084
261,63,0.012533531016668067
4,63,0.009400148262501051
133,63,0.006266765508334033
144,63,0.0031333827541670167
88,64,0.03529513663332034
262,64,0.03376056547534989
4,64,0.03222599431737945
263,64,0.030691423159408995
264,64,0.02915685200143854
50,64,0.027622280843468093
95,64,0.02608770968549765
17,64,0.024553138527527198
52,64,0.023018567369556747
240,64,0.0214839962115863
87,64,0.019949425053615844
83,64,0.018414853895645397
7,64,0.016880282737674945
265,64,0.015345711579704498
266,64,0.013811140421734047
227,64,0.012276569263763599
174,64,0.01074199810579315
98,64,0.009207426947822698
92,64,0.007672855789852249
133,64,0.006138284631881799
54,64,0.004603713473911349
104,64,0.0030691423159408997
142,64,0.0015345711579704499
88,65,0.03529513663332034
262,65,0.03376056547534989
4,65,0.03222599431737945
263,65,0.030691423159408995
264,65,0.02915685200143854
50,65,0.027622280843468093
95,65,0.02608770968549765
17,65,0.024553138527527198
52,65,0.023018567369556747
240,65,0.0214839962115863
87,65,0.019949425053615844
83,65,0.018414853895645397
7,65,0.016880282737674945
265,65,0.015345711579704498
266,65,0.013811140421734047
227,65,0.012276569263763599
174,65,0.01074199810579315
98,65,0.009207426947822698
92,65,0.007672855789852249
133,65,0.006138284631881799
54,65,0.004603713473911349
104,65,0.0030691423159408997
142,65,0.0015345711579704499
116,66,0.04648275662956707
2,66,0.043748476827827835
17,66,0.0410141970260886
60,66,0.038279917224349355
16,66,0.03554563742261012
267,66,0.032811357620870875
63,66,0.030077077819131635
64,66,0.027342798017392398
8,66,0.02460851821565316
9,66,0.021874238413913918
110,66,0.019139958612174678
76,66,0.016405678810435437
115,66,0.013671399008696199
195,66,0.010937119206956959
1,66,0.008202839405217719
118,66,0.0054685596034784794
57,66,0.0027342798017392397
78,67,0.048911340552851
133,67,0.04585438176829781
62,67,0.042797422983744615
213,67,0.03974046419919143
138,67,0.036683505414638246
53,67,0.03362654663008506
142,67,0.030569587845531872
85,67,0.027512629060978684
47,67,0.0244556702764255
156,67,0.021398711491872308
232,67,0.018341752707319123
56,67,0.015284793922765936
247,67,0.01222783513821275
154,67,0.009170876353659561
268,67,0.006113917569106375
101,67,0.0030569587845531874
44,68,0.0684249274609155
6,68,0.06220447950992319
76,68,0.055984031558930863
211,68,0.04976358360793855
269,68,0.04354313565694623
12,68,0.037322687705953914
1,68,0.031102239754961594
270,68,0.024881791803969273
77,68,0.018661343852976957
2,68,0.012440895901984637
78,68,0.006220447950992318
271,69,0.06076293460988798
133,69,0.055699356725730634
187,69,0.0506357788415733
272,69,0.04557220095741598
80,69,0.04050862307325864
39,69,0.03544504518910131
138,69,0.03038146730494399
273,69,0.02531788942078665
159,69,0.02025431153662932
64,69,0.015190733652471995
85,69,0.01012715576831466
136,69,0.00506357788415733
271,70,0.06076293460988798
133,70,0.055699356725730634
187,70,0.0506357788415733
272,70,0.04557220095741598
80,70,0.04050862307325864
39,70,0.03544504518910131
138,70,0.03038146730494399
273,70,0.02531788942078665
159,70,0.02025431153662932
64,70,0.015190733652471995
85,70,0.01012715576831466
136,70,0.00506357788415733
24,71,0.05876415386614166
274,71,0.05386714104396318
29,71,0.04897012822178471
37,71,0.04407311539960624
110,71,0.03917610257742777
34,71,0.0342790897552493
