syd,did,wei
64,12,0.06666666666666667
47,13,0.08333333333333333
80,13,0.08333333333333333
48,13,0.08333333333333333
81,13,0.08333333333333333
53,13,0.08333333333333333
82,13,0.08333333333333333
83,13,0.08333333333333333
84,13,0.08333333333333333
85,13,0.08333333333333333
78,13,0.08333333333333333
86,13,0.08333333333333333
46,13,0.08333333333333333
47,14,0.08333333333333333
87,14,0.08333333333333333
88,14,0.08333333333333333
89,14,0.08333333333333333
90,14,0.08333333333333333
4,14,0.08333333333333333
91,14,0.08333333333333333
92,14,0.08333333333333333
59,14,0.08333333333333333
93,14,0.08333333333333333
19,14,0.08333333333333333
94,14,0.08333333333333333
53,15,0.05
95,15,0.05
96,15,0.05
97,15,0.05
98,15,0.05
99,15,0.05
100,15,0.05
4,15,0.05
101,15,0.05
102,15,0.05
103,15,0.05
104,15,0.05
91,15,0.05
3,15,0.05
2,15,0.05
78,15,0.05
54,15,0.05
105,15,0.05
85,15,0.05
106,15,0.05
2,16,0.1
57,16,0.1
46,16,0.1
64,16,0.1
59,16,0.1
107,16,0.1
108,16,0.1
109,16,0.1
110,16,0.1
45,16,0.1
47,17,0.05555555555555555
5,17,0.05555555555555555
18,17,0.05555555555555555
90,17,0.05555555555555555
34,17,0.05555555555555555
97,17,0.05555555555555555
6,17,0.05555555555555555
17,17,0.05555555555555555
111,17,0.05555555555555555
46,17,0.05555555555555555
112,17,0.05555555555555555
112,17,0.05555555555555555
78,17,0.05555555555555555
67,17,0.05555555555555555
113,17,0.05555555555555555
54,17,0.05555555555555555
114,17,0.05555555555555555
24,17,0.05555555555555555
2,18,0.058823529411764705
115,18,0.058823529411764705
16,18,0.058823529411764705
17,18,0.058823529411764705
116,18,0.058823529411764705
117,18,0.058823529411764705
95,18,0.058823529411764705
4,18,0.058823529411764705
86,18,0.058823529411764705
19,18,0.058823529411764705
64,18,0.058823529411764705
39,18,0.058823529411764705
83,18,0.058823529411764705
118,18,0.058823529411764705
52,18,0.058823529411764705
85,18,0.058823529411764705
43,18,0.058823529411764705
69,19,0.05
119,19,0.05
90,19,0.05
66,19,0.05
5,19,0.05
94,19,0.05
19,19,0.05
120,19,0.05
111,19,0.05
34,19,0.05
121,19,0.05
4,19,0.05
122,19,0.05
3,19,0.05
123,19,0.05
65,19,0.05
124,19,0.05
35,19,0.05
91,19,0.05
18,19,0.05
78,20,0.09090909090909091
125,20,0.09090909090909091
126,20,0.09090909090909091
127,20,0.09090909090909091
128,20,0.09090909090909091
4,20,0.09090909090909091
79,20,0.09090909090909091
56,20,0.09090909090909091
15,20,0.09090909090909091
129,20,0.09090909090909091
114,20,0.09090909090909091
2,21,0.043478260869565216
130,21,0.043478260869565216
128,21,0.043478260869565216
122,21,0.043478260869565216
91,21,0.043478260869565216
5,21,0.043478260869565216
114,21,0.043478260869565216
14,21,0.043478260869565216
118,21,0.043478260869565216
39,21,0.043478260869565216
6,21,0.043478260869565216
40,21,0.043478260869565216
66,21,0.043478260869565216
131,21,0.043478260869565216
4,21,0.043478260869565216
101,21,0.043478260869565216
132,21,0.043478260869565216
34,21,0.043478260869565216
19,21,0.043478260869565216
28,21,0.043478260869565216
20,21,0.043478260869565216
70,21,0.043478260869565216
133,21,0.043478260869565216
33,22,0.041666666666666664
22,22,0.041666666666666664
23,22,0.041666666666666664
27,22,0.041666666666666664
25,22,0.041666666666666664
29,22,0.041666666666666664
35,22,0.041666666666666664
30,22,0.041666666666666664
26,22,0.041666666666666664
134,22,0.041666666666666664
135,22,0.041666666666666664
32,22,0.041666666666666664
136,22,0.041666666666666664
39,22,0.041666666666666664
1,22,0.041666666666666664
110,22,0.041666666666666664
34,22,0.041666666666666664
10,22,0.041666666666666664
24,22,0.041666666666666664
31,22,0.041666666666666664
137,22,0.041666666666666664
78,22,0.041666666666666664
94,22,0.041666666666666664
40,22,0.041666666666666664
78,23,0.04
133,23,0.04
138,23,0.04
139,23,0.04
140,23,0.04
141,23,0.04
142,23,0.04
117,23,0.04
143,23,0.04
144,23,0.04
88,23,0.04
145,23,0.04
146,23,0.04
133,23,0.04
138,23,0.04
147,23,0.04
62,23,0.04
144,23,0.04
53,23,0.04
48,23,0.04
148,23,0.04
149,23,0.04
125,23,0.04
59,23,0.04
118,23,0.04
78,24,0.09090909090909091
133,24,0.09090909090909091
138,24,0.09090909090909091
139,24,0.09090909090909091
140,24,0.09090909090909091
141,24,0.09090909090909091
142,24,0.09090909090909091
117,24,0.09090909090909091
143,24,0.09090909090909091
144,24,0.09090909090909091
88,24,0.09090909090909091
47,25,0.06666666666666667
62,25,0.06666666666666667
150,25,0.06666666666666667
46,25,0.06666666666666667
151.0,25,0.06666666666666667
142,25,0.06666666666666667
53,25,0.06666666666666667
83,25,0.06666666666666667
50,25,0.06666666666666667
110,25,0.06666666666666667
60,25,0.06666666666666667
49,25,0.06666666666666667
152,25,0.06666666666666667
153,25,0.06666666666666667
22,25,0.06666666666666667
47,26,0.06666666666666667
62,26,0.06666666666666667
150,26,0.06666666666666667
46,26,0.06666666666666667
151.0,26,0.06666666666666667
142,26,0.06666666666666667
53,26,0.06666666666666667
83,26,0.06666666666666667
50,26,0.06666666666666667
110,26,0.06666666666666667
60,26,0.06666666666666667
49,26,0.06666666666666667
152,26,0.06666666666666667
153,26,0.06666666666666667
22,26,0.06666666666666667
47,27,0.06666666666666667
62,27,0.06666666666666667
150,27,0.06666666666666667
46,27,0.06666666666666667
151.0,27,0.06666666666666667
142,27,0.06666666666666667
53,27,0.06666666666666667
83,27,0.06666666666666667
50,27,0.06666666666666667
110,27,0.06666666666666667
60,27,0.06666666666666667
49,27,0.06666666666666667
152,27,0.06666666666666667
153,27,0.06666666666666667
22,27,0.06666666666666667
80,28,0.07142857142857142
78,28,0.07142857142857142
85,28,0.07142857142857142
154,28,0.07142857142857142
47,28,0.07142857142857142
84,28,0.07142857142857142
110,28,0.07142857142857142
155,28,0.07142857142857142
156,28,0.07142857142857142
82,28,0.07142857142857142
1,28,0.07142857142857142
157,28,0.07142857142857142
53,28,0.07142857142857142
158,28,0.07142857142857142
78,29,0.05555555555555555
1,29,0.05555555555555555
159,29,0.05555555555555555
91,29,0.05555555555555555
160,29,0.05555555555555555
161,29,0.05555555555555555
45,29,0.05555555555555555
162,29,0.05555555555555555
75,29,0.05555555555555555
11,29,0.05555555555555555
127,29,0.05555555555555555
163,29,0.05555555555555555
10,29,0.05555555555555555
148,29,0.05555555555555555
147,29,0.05555555555555555
8,29,0.05555555555555555
9,29,0.05555555555555555
4,29,0.05555555555555555
47,30,0.07142857142857142
59,30,0.07142857142857142
118,30,0.07142857142857142
60,30,0.07142857142857142
53,30,0.07142857142857142
90,30,0.07142857142857142
77,30,0.07142857142857142
164,30,0.07142857142857142
165,30,0.07142857142857142
150,30,0.07142857142857142
99,30,0.07142857142857142
18,30,0.07142857142857142
17,30,0.07142857142857142
86,30,0.07142857142857142
47,31,0.07142857142857142
59,31,0.07142857142857142
118,31,0.07142857142857142
60,31,0.07142857142857142
53,31,0.07142857142857142
90,31,0.07142857142857142
77,31,0.07142857142857142
164,31,0.07142857142857142
165,31,0.07142857142857142
150,31,0.07142857142857142
99,31,0.07142857142857142
18,31,0.07142857142857142
17,31,0.07142857142857142
86,31,0.07142857142857142
47,32,0.07142857142857142
59,32,0.07142857142857142
118,32,0.07142857142857142
60,32,0.07142857142857142
53,32,0.07142857142857142
90,32,0.07142857142857142
77,32,0.07142857142857142
164,32,0.07142857142857142
165,32,0.07142857142857142
150,32,0.07142857142857142
99,32,0.07142857142857142
18,32,0.07142857142857142
17,32,0.07142857142857142
86,32,0.07142857142857142
85,33,0.08333333333333333
78,33,0.08333333333333333
97,33,0.08333333333333333
2,33,0.08333333333333333
166,33,0.08333333333333333
167,33,0.08333333333333333
17,33,0.08333333333333333
80,33,0.08333333333333333
118,33,0.08333333333333333
168,33,0.08333333333333333
56,33,0.08333333333333333
154,33,0.08333333333333333
47,34,0.058823529411764705
83,34,0.058823529411764705
20,34,0.058823529411764705
118,34,0.058823529411764705
11,34,0.058823529411764705
124,34,0.058823529411764705
169,34,0.058823529411764705
19,34,0.058823529411764705
170,34,0.058823529411764705
4,34,0.058823529411764705
162,34,0.058823529411764705
6,34,0.058823529411764705
90,34,0.058823529411764705
3,34,0.058823529411764705
6,34,0.058823529411764705
30,34,0.058823529411764705
171,34,0.058823529411764705
133,35,0.0625
138,35,0.0625
1,35,0.0625
88,35,0.0625
98,35,0.0625
78,35,0.0625
172,35,0.0625
144,35,0.0625
173,35,0.0625
125,35,0.0625
142,35,0.0625
62,35,0.0625
174,35,0.0625
160,35,0.0625
148,35,0.0625
123,35,0.0625
2,36,0.0625
108,36,0.0625
60,36,0.0625
175,36,0.0625
1,36,0.0625
64,36,0.0625
50,36,0.0625
176,36,0.0625
51,36,0.0625
49,36,0.0625
177,36,0.0625
18,36,0.0625
59,36,0.0625
57,36,0.0625
86,36,0.0625
56,36,0.0625
69,37,0.07692307692307693
178,37,0.07692307692307693
179,37,0.07692307692307693
121,37,0.07692307692307693
128,37,0.07692307692307693
35,37,0.07692307692307693
18,37,0.07692307692307693
68,37,0.07692307692307693
180,37,0.07692307692307693
181,37,0.07692307692307693
122,37,0.07692307692307693
90,37,0.07692307692307693
182,37,0.07692307692307693
2,38,0.06666666666666667
16,38,0.06666666666666667
43,38,0.06666666666666667
63,38,0.06666666666666667
10,38,0.06666666666666667
1,38,0.06666666666666667
6,38,0.06666666666666667
51,38,0.06666666666666667
17,38,0.06666666666666667
64,38,0.06666666666666667
44,38,0.06666666666666667
183,38,0.06666666666666667
101,38,0.06666666666666667
131,38,0.06666666666666667
110,38,0.06666666666666667
20,39,0.045454545454545456
16,39,0.045454545454545456
115,39,0.045454545454545456
184,39,0.045454545454545456
63,39,0.045454545454545456
11,39,0.045454545454545456
2,39,0.045454545454545456
19,39,0.045454545454545456
83,39,0.045454545454545456
4,39,0.045454545454545456
45,39,0.045454545454545456
61,39,0.045454545454545456
53,39,0.045454545454545456
17,39,0.045454545454545456
47,39,0.045454545454545456
50,39,0.045454545454545456
86,39,0.045454545454545456
95,39,0.045454545454545456
85,39,0.045454545454545456
185,39,0.045454545454545456
18,39,0.045454545454545456
51,39,0.045454545454545456
133,40,0.05263157894736842
78,40,0.05263157894736842
138,40,0.05263157894736842
98,40,0.05263157894736842
144,40,0.05263157894736842
142,40,0.05263157894736842
143,40,0.05263157894736842
127,40,0.05263157894736842
173,40,0.05263157894736842
56,40,0.05263157894736842
163,40,0.05263157894736842
186,40,0.05263157894736842
187,40,0.05263157894736842
188,40,0.05263157894736842
83,40,0.05263157894736842
158,40,0.05263157894736842
147,40,0.05263157894736842
11,40,0.05263157894736842
189,40,0.05263157894736842
117,41,0.09090909090909091
190,41,0.09090909090909091
22,41,0.09090909090909091
46,41,0.09090909090909091
191,41,0.09090909090909091
192,41,0.09090909090909091
193,41,0.09090909090909091
24,41,0.09090909090909091
53,41,0.09090909090909091
120,41,0.09090909090909091
110,41,0.09090909090909091
2,42,0.09090909090909091
194,42,0.09090909090909091
12,42,0.09090909090909091
18,42,0.09090909090909091
115,42,0.09090909090909091
195,42,0.09090909090909091
21,42,0.09090909090909091
64,42,0.09090909090909091
158,42,0.09090909090909091
170,42,0.09090909090909091
122,42,0.09090909090909091
23,43,0.04
24,43,0.04
22,43,0.04
32,43,0.04
28,43,0.04
30,43,0.04
37,43,0.04
25,43,0.04
29,43,0.04
34,43,0.04
35,43,0.04
185,43,0.04
26,43,0.04
42,43,0.04
27,43,0.04
196,43,0.04
38,43,0.04
36,43,0.04
33,43,0.04
197,43,0.04
110,43,0.04
31,43,0.04
198,43,0.04
40,43,0.04
94,43,0.04
1,44,0.07692307692307693
12,44,0.07692307692307693
10,44,0.07692307692307693
75,44,0.07692307692307693
199,44,0.07692307692307693
8,44,0.07692307692307693
9,44,0.07692307692307693
76,44,0.07692307692307693
2,44,0.07692307692307693
200,44,0.07692307692307693
43,44,0.07692307692307693
68,44,0.07692307692307693
3,44,0.07692307692307693
22,45,0.03571428571428571
38,45,0.03571428571428571
23,45,0.03571428571428571
29,45,0.03571428571428571
34,45,0.03571428571428571
134,45,0.03571428571428571
201,45,0.03571428571428571
24,45,0.03571428571428571
37,45,0.03571428571428571
26,45,0.03571428571428571
197,45,0.03571428571428571
185,45,0.03571428571428571
25,45,0.03571428571428571
33,45,0.03571428571428571
27,45,0.03571428571428571
202,45,0.03571428571428571
39,45,0.03571428571428571
32,45,0.03571428571428571
203,45,0.03571428571428571
204,45,0.03571428571428571
205,45,0.03571428571428571
206,45,0.03571428571428571
36,45,0.03571428571428571
28,45,0.03571428571428571
42,45,0.03571428571428571
30,45,0.03571428571428571
35,45,0.03571428571428571
207,45,0.03571428571428571
78,46,0.07692307692307693
185,46,0.07692307692307693
208,46,0.07692307692307693
1,46,0.07692307692307693
209,46,0.07692307692307693
134,46,0.07692307692307693
2,46,0.07692307692307693
101,46,0.07692307692307693
132,46,0.07692307692307693
210,46,0.07692307692307693
211,46,0.07692307692307693
31,46,0.07692307692307693
97,46,0.07692307692307693
128,47,0.06666666666666667
122,47,0.06666666666666667
1,47,0.06666666666666667
12,47,0.06666666666666667
13,47,0.06666666666666667
76,47,0.06666666666666667
2,47,0.06666666666666667
64,47,0.06666666666666667
195,47,0.06666666666666667
77,47,0.06666666666666667
8,47,0.06666666666666667
9,47,0.06666666666666667
17,47,0.06666666666666667
212,47,0.06666666666666667
170,47,0.06666666666666667
117,48,0.08333333333333333
5,48,0.08333333333333333
213,48,0.08333333333333333
82,48,0.08333333333333333
148,48,0.08333333333333333
98,48,0.08333333333333333
190,48,0.08333333333333333
138,48,0.08333333333333333
92,48,0.08333333333333333
95,48,0.08333333333333333
158,48,0.08333333333333333
214,48,0.08333333333333333
47,49,0.06666666666666667
82,49,0.06666666666666667
215,49,0.06666666666666667
138,49,0.06666666666666667
154,49,0.06666666666666667
123,49,0.06666666666666667
86,49,0.06666666666666667
105,49,0.06666666666666667
85,49,0.06666666666666667
80,49,0.06666666666666667
216,49,0.06666666666666667
53,49,0.06666666666666667
157,49,0.06666666666666667
78,49,0.06666666666666667
217,49,0.06666666666666667
19,50,0.1111111111111111
218,50,0.1111111111111111
30,50,0.1111111111111111
104,50,0.1111111111111111
16,50,0.1111111111111111
62,50,0.1111111111111111
59,50,0.1111111111111111
170,50,0.1111111111111111
65,50,0.1111111111111111
115,51,0.1
118,51,0.1
219,51,0.1
184,51,0.1
92,51,0.1
4,51,0.1
220,51,0.1
83,51,0.1
99,51,0.1
18,51,0.1
2,52,0.07142857142857142
44,52,0.07142857142857142
212,52,0.07142857142857142
43,52,0.07142857142857142
64,52,0.07142857142857142
6,52,0.07142857142857142
144,52,0.07142857142857142
183,52,0.07142857142857142
10,52,0.07142857142857142
101,52,0.07142857142857142
20,52,0.07142857142857142
78,52,0.07142857142857142
167,52,0.07142857142857142
76,52,0.07142857142857142
78,53,0.1
92,53,0.1
27,53,0.1
4,53,0.1
6,53,0.1
85,53,0.1
221,53,0.1
222,53,0.1
2,53,0.1
190,53,0.1
46,54,0.058823529411764705
57,54,0.058823529411764705
2,54,0.058823529411764705
45,54,0.058823529411764705
47,54,0.058823529411764705
223,54,0.058823529411764705
49,54,0.058823529411764705
81,54,0.058823529411764705
62,54,0.058823529411764705
58,54,0.058823529411764705
21,54,0.058823529411764705
224,54,0.058823529411764705
225,54,0.058823529411764705
64,54,0.058823529411764705
53,54,0.058823529411764705
226,54,0.058823529411764705
142,54,0.058823529411764705
65,55,0.05263157894736842
227,55,0.05263157894736842
4,55,0.05263157894736842
228,55,0.05263157894736842
69,55,0.05263157894736842
66,55,0.05263157894736842
229,55,0.05263157894736842
68,55,0.05263157894736842
230,55,0.05263157894736842
18,55,0.05263157894736842
231,55,0.05263157894736842
128,55,0.05263157894736842
122,55,0.05263157894736842
232,55,0.05263157894736842
233,55,0.05263157894736842
234,55,0.05263157894736842
235,55,0.05263157894736842
168,55,0.05263157894736842
67,55,0.05263157894736842
130,56,0.07142857142857142
5,56,0.07142857142857142
236,56,0.07142857142857142
237,56,0.07142857142857142
190,56,0.07142857142857142
7,56,0.07142857142857142
126,56,0.07142857142857142
238,56,0.07142857142857142
78,56,0.07142857142857142
6,56,0.07142857142857142
239,56,0.07142857142857142
86,56,0.07142857142857142
240,56,0.07142857142857142
124,56,0.07142857142857142
66,57,0.058823529411764705
65,57,0.058823529411764705
67,57,0.058823529411764705
4,57,0.058823529411764705
176,57,0.058823529411764705
7,57,0.058823529411764705
70,57,0.058823529411764705
124,57,0.058823529411764705
205,57,0.058823529411764705
233,57,0.058823529411764705
241,57,0.058823529411764705
123,57,0.058823529411764705
242,57,0.058823529411764705
6,57,0.058823529411764705
39,57,0.058823529411764705
243,57,0.058823529411764705
244,57,0.058823529411764705
133,58,0.07692307692307693
138,58,0.07692307692307693
142,58,0.07692307692307693
163,58,0.07692307692307693
232,58,0.07692307692307693
245,58,0.07692307692307693
160,58,0.07692307692307693
246,58,0.07692307692307693
247,58,0.07692307692307693
78,58,0.07692307692307693
177,58,0.07692307692307693
248,58,0.07692307692307693
148,58,0.07692307692307693
24,59,0.058823529411764705
32,59,0.058823529411764705
34,59,0.058823529411764705
29,59,0.058823529411764705
37,59,0.058823529411764705
22,59,0.058823529411764705
23,59,0.058823529411764705
198,59,0.058823529411764705
249,59,0.058823529411764705
42,59,0.058823529411764705
38,59,0.058823529411764705
31,59,0.058823529411764705
250,59,0.058823529411764705
177,59,0.058823529411764705
248,59,0.058823529411764705
30,59,0.058823529411764705
206,59,0.058823529411764705
20,60,0.1111111111111111
148,60,0.1111111111111111
11,60,0.1111111111111111
78,60,0.1111111111111111
83,60,0.1111111111111111
251,60,0.1111111111111111
252,60,0.1111111111111111
86,60,0.1111111111111111
158,60,0.1111111111111111
253,61,0.06666666666666667
69,61,0.06666666666666667
4,61,0.06666666666666667
240,61,0.06666666666666667
111,61,0.06666666666666667
179,61,0.06666666666666667
254,61,0.06666666666666667
255,61,0.06666666666666667
35,61,0.06666666666666667
256,61,0.06666666666666667
186,61,0.06666666666666667
6,61,0.06666666666666667
5,61,0.06666666666666667
129,61,0.06666666666666667
18,61,0.06666666666666667
16,62,0.08333333333333333
2,62,0.08333333333333333
44,62,0.08333333333333333
63,62,0.08333333333333333
17,62,0.08333333333333333
1,62,0.08333333333333333
10,62,0.08333333333333333
8,62,0.08333333333333333
9,62,0.08333333333333333
131,62,0.08333333333333333
46,62,0.08333333333333333
64,62,0.08333333333333333
148,63,0.0625
78,63,0.0625
257,63,0.0625
258,63,0.0625
259,63,0.0625
11,63,0.0625
260,63,0.0625
68,63,0.0625
158,63,0.0625
99,63,0.0625
86,63,0.0625
125,63,0.0625
261,63,0.0625
4,63,0.0625
133,63,0.0625
144,63,0.0625
88,64,0.043478260869565216
262,64,0.043478260869565216
4,64,0.043478260869565216
263,64,0.043478260869565216
264,64,0.043478260869565216
50,64,0.043478260869565216
95,64,0.043478260869565216
17,64,0.043478260869565216
52,64,0.043478260869565216
240,64,0.043478260869565216
87,64,0.043478260869565216
83,64,0.043478260869565216
7,64,0.043478260869565216
265,64,0.043478260869565216
266,64,0.043478260869565216
227,64,0.043478260869565216
174,64,0.043478260869565216
98,64,0.043478260869565216
92,64,0.043478260869565216
133,64,0.043478260869565216
54,64,0.043478260869565216
104,64,0.043478260869565216
142,64,0.043478260869565216
88,65,0.043478260869565216
262,65,0.043478260869565216
4,65,0.043478260869565216
263,65,0.043478260869565216
264,65,0.043478260869565216
50,65,0.043478260869565216
95,65,0.043478260869565216
17,65,0.043478260869565216
52,65,0.043478260869565216
240,65,0.043478260869565216
87,65,0.043478260869565216
83,65,0.043478260869565216
7,65,0.043478260869565216
265,65,0.043478260869565216
266,65,0.043478260869565216
227,65,0.043478260869565216
174,65,0.043478260869565216
98,65,0.043478260869565216
92,65,0.043478260869565216
133,65,0.043478260869565216
54,65,0.043478260869565216
104,65,0.043478260869565216
142,65,0.043478260869565216
116,66,0.058823529411764705
2,66,0.058823529411764705
17,66,0.058823529411764705
60,66,0.058823529411764705
16,66,0.058823529411764705
267,66,0.058823529411764705
63,66,0.058823529411764705
64,66,0.058823529411764705
8,66,0.058823529411764705
9,66,0.058823529411764705
110,66,0.058823529411764705
76,66,0.058823529411764705
115,66,0.058823529411764705
195,66,0.058823529411764705
1,66,0.058823529411764705
118,66,0.058823529411764705
57,66,0.058823529411764705
78,67,0.0625
133,67,0.0625
62,67,0.0625
213,67,0.0625
138,67,0.0625
53,67,0.0625
142,67,0.0625
85,67,0.0625
47,67,0.0625
156,67,0.0625
232,67,0.0625
56,67,0.0625
247,67,0.0625
154,67,0.0625
268,67,0.0625
101,67,0.0625
44,68,0.09090909090909091
6,68,0.09090909090909091
76,68,0.09090909090909091
211,68,0.09090909090909091
269,68,0.09090909090909091
12,68,0.09090909090909091
1,68,0.09090909090909091
270,68,0.09090909090909091
77,68,0.09090909090909091
2,68,0.09090909090909091
78,68,0.09090909090909091
271,69,0.08333333333333333
133,69,0.08333333333333333
187,69,0.08333333333333333
272,69,0.08333333333333333
80,69,0.08333333333333333
39,69,0.08333333333333333
138,69,0.08333333333333333
273,69,0.08333333333333333
159,69,0.08333333333333333
64,69,0.08333333333333333
85,69,0.08333333333333333
136,69,0.08333333333333333
271,70,0.08333333333333333
133,70,0.08333333333333333
187,70,0.08333333333333333
272,70,0.08333333333333333
80,70,0.08333333333333333
39,70,0.08333333333333333
138,70,0.08333333333333333
273,70,0.08333333333333333
159,70,0.08333333333333333
64,70,0.08333333333333333
85,70,0.08333333333333333
136,70,0.08333333333333333
24,71,0.08333333333333333
274,71,0.08333333333333333
29,71,0.08333333333333333
37,71,0.08333333333333333
110,71,0.08333333333333333
34,71,0.08333333333333333
23,71,0.08333333333333333
33,71,0.08333333333333333
32,71,0.08333333333333333
275,71,0.08333333333333333
275,71,0.08333333333333333
42,71,0.08333333333333333
148,72,0.05
84,72,0.05
149,72,0.05
276,72,0.05
83,72,0.05
158,72,0.05
87,72,0.05
78,72,0.05
20,72,0.05
195,72,0.05
277,72,0.05
86,72,0.05
113,72,0.05
47,72,0.05
114,72,0.05
144,72,0.05
116,72,0.05
170,72,0.05
96,72,0.05
163,72,0.05
17,73,0.08333333333333333
63,73,0.08333333333333333
115,73,0.08333333333333333
16,73,0.08333333333333333
2,73,0.08333333333333333
128,73,0.08333333333333333
122,73,0.08333333333333333
131,73,0.08333333333333333
278,73,0.08333333333333333
118,73,0.08333333333333333
85,73,0.08333333333333333
190,73,0.08333333333333333
148,74,0.08333333333333333
253,74,0.08333333333333333
11,74,0.08333333333333333
20,74,0.08333333333333333
263,74,0.08333333333333333
239,74,0.08333333333333333
1,74,0.08333333333333333
68,74,0.08333333333333333
181,74,0.08333333333333333
279,74,0.08333333333333333
86,74,0.08333333333333333
135,74,0.08333333333333333
78,75,0.08333333333333333
154,75,0.08333333333333333
280,75,0.08333333333333333
47,75,0.08333333333333333
93,75,0.08333333333333333
158,75,0.08333333333333333
85,75,0.08333333333333333
86,75,0.08333333333333333
80,75,0.08333333333333333
84,75,0.08333333333333333
281,75,0.08333333333333333
282,75,0.08333333333333333
102,76,0.08333333333333333
148,76,0.08333333333333333
20,76,0.08333333333333333
283,76,0.08333333333333333
11,76,0.08333333333333333
36,76,0.08333333333333333
99,76,0.08333333333333333
95,76,0.08333333333333333
78,76,0.08333333333333333
142,76,0.08333333333333333
158,76,0.08333333333333333
3,76,0.08333333333333333
47,77,0.0625
53,77,0.0625
284,77,0.0625
18,77,0.0625
285,77,0.0625
286,77,0.0625
20,77,0.0625
190,77,0.0625
287,77,0.0625
288,77,0.0625
130,77,0.0625
83,77,0.0625
113,77,0.0625
50,77,0.0625
48,77,0.0625
100,77,0.0625
